experiment_name,concurrency,payload_file,errors,successes,error_rate,all_prompts_token_count,prompt_token_count_mean,prompt_token_throughput,all_completions_token_count,completion_token_count_mean,completion_token_throughput,transactions,transactions_per_second,transactions_per_minute,latency_mean,instance_type,EndpointName,ModelName,Image,S3Uri,ENDPOINT_SERVER_TIMEOUT,HF_MODEL_ID,MAX_BATCH_PREFILL_TOKENS,MAX_INPUT_LENGTH,MAX_TOTAL_TOKENS,MODEL_CACHE_ROOT,SAGEMAKER_ENV,SAGEMAKER_MODEL_SERVER_WORKERS,SAGEMAKER_PROGRAM,SM_NUM_GPUS
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,6,payload_en_2000-3000.jsonl,[],6,0.0,15349,2558.1666666666665,1701.43,532,88.66666666666667,58.97,6,0.67,40,7.558857853832403,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_1000-2000.jsonl,[],2,0.0,3878,1939.0,2952.07,18,9.0,13.7,2,1.52,91,1.297303216495493,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,8,payload_en_3000-4000.jsonl,[],8,0.0,27480,3435.0,2246.65,212,26.5,17.33,8,0.65,39,5.926402535129455,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_1000-2000.jsonl,[],2,0.0,2800,1400.0,1167.46,71,35.5,29.6,2,0.83,49,2.0986747100032517,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,6,payload_en_3000-4000.jsonl,[],6,0.0,21635,3605.8333333333335,1954.68,355,59.166666666666664,32.07,6,0.54,32,7.730124524998246,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_1000-2000.jsonl,[],1,0.0,1539,1539.0,369.82,106,106.0,25.47,1,0.24,14,4.153911435001646,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3050,3050.0,3170.45,6,6.0,6.24,1,1.04,62,0.9501950789999682,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3458,3458.0,655.45,101,101.0,19.14,1,0.19,11,5.263750569007243,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_3000-4000.jsonl,[],4,0.0,13280,3320.0,1667.5,270,67.5,33.9,4,0.5,30,6.627991812252731,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_3000-4000.jsonl,[],4,0.0,14034,3508.5,3584.48,20,5.0,5.11,4,1.02,61,3.248288096005126,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3639,3639.0,671.78,101,101.0,18.65,1,0.18,10,5.40440304200456,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,8,payload_en_1000-2000.jsonl,[],8,0.0,13908,1738.5,1806.04,430,53.75,55.84,8,1.04,62,4.6796849516231305,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_3000-4000.jsonl,[],4,0.0,14212,3553.0,1683.4,216,54.0,25.59,4,0.47,28,5.563471169505647,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_500-1000.jsonl,[],2,0.0,1960,980.0,472.03,123,61.5,29.62,2,0.48,28,2.7660528140040697,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,6,payload_en_3000-4000.jsonl,[],6,0.0,21095,3515.8333333333335,2202.65,118,19.666666666666668,12.32,6,0.63,37,5.369908772501124,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3567,3567.0,667.16,102,102.0,19.08,1,0.19,11,5.333343260004767,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,6,payload_en_3000-4000.jsonl,[],6,0.0,20390,3398.3333333333335,2136.59,130,21.666666666666668,13.62,6,0.63,37,5.349282905500634,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_1000-2000.jsonl,[],1,0.0,1910,1910.0,438.71,101,101.0,23.2,1,0.23,13,4.343131422996521,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_1000-2000.jsonl,[],4,0.0,6398,1599.5,1141.57,308,77.0,54.96,4,0.71,42,4.6124870249987,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_1000-2000.jsonl,[],1,0.0,1154,1154.0,1091.31,19,19.0,17.97,1,0.95,57,1.0503995090111857,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,6,payload_en_3000-4000.jsonl,[],6,0.0,19066,3177.6666666666665,1902.08,414,69.0,41.3,6,0.6,36,7.932051091336082,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,6,payload_en_3000-4000.jsonl,[],6,0.0,20275,3379.1666666666665,2064.53,414,69.0,42.16,6,0.61,36,7.666585493335636,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_1000-2000.jsonl,[],4,0.0,6071,1517.75,1097.76,263,65.75,47.56,4,0.72,43,4.122549597752368,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2404,2404.0,513.86,96,96.0,20.52,1,0.21,12,4.667846386000747,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_2000-3000.jsonl,[],4,0.0,10177,2544.25,1473.79,340,85.0,49.24,4,0.58,34,6.255514667751413,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_2000-3000.jsonl,[],2,0.0,5637,2818.5,1005.07,113,56.5,20.15,2,0.36,21,3.7565956324979197,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2062,2062.0,462.85,100,100.0,22.45,1,0.22,13,4.446441591993789,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_1-500.jsonl,[],2,0.0,608,304.0,160.79,197,98.5,52.1,2,0.53,31,3.770542051999655,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,8,payload_en_1-500.jsonl,[],8,0.0,2432,304.0,314.77,708,88.5,91.64,8,1.04,62,3.540810488502757,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_3000-4000.jsonl,[],2,0.0,7103,3551.5,1086.26,205,102.5,31.35,2,0.31,18,6.514911592996214,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2213,2213.0,2572.1,8,8.0,9.3,1,1.16,69,0.8506069649884012,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2686,2686.0,556.0,102,102.0,21.11,1,0.21,12,4.82058720200439,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3575,3575.0,2172.05,16,16.0,9.72,1,0.61,36,1.634358222989249,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2775,2775.0,3137.54,6,6.0,6.78,1,1.13,67,0.873827290997724,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2101,2101.0,466.56,100,100.0,22.21,1,0.22,13,4.493403535001562,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3655,3655.0,675.68,99,99.0,18.3,1,0.18,10,5.397279961995082,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2333,2333.0,3205.71,4,4.0,5.5,1,1.37,82,0.7176449989929097,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
mistral-7b-g5-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_1-500.jsonl,[],1,0.0,304,304.0,472.79,13,13.0,20.22,1,1.56,93,0.6341287199902581,ml.g5.2xlarge,lmistral7b-g5-2xlarge-1706037700,hf-llm-mistral-7b-2024-01-23-19-21-40-301,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-cache-prod-us-east-1/huggingface-llm/huggingface-llm-mistral-7b/artifacts/inference-prepack/v1.0.0/,3600,/opt/ml/model,8191,8191,8192,/opt/ml/model,1,1,inference.py,1
